#SMILES,glaxo_unsuitable_leads,glaxo_unsuitable_natprod,glaxo_reactive,ursu_reactive,alarmnmr,lint_blake-v2,oprea_filters,MLSMR_excluded,MLSMR_allowed,toxic,pains,passes,fails,passrate,failrate
CC1(C)N=C(N)N=C(N)N1c1cc(Cl)c(Cl)c(Cl)c1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
CC(C)(CNC(=O)[C@@H]1CCCN(CCOc2ccc(Cl)cc2)C1)c1nc(c([nH]1)-c1ccncc1)-c1ccc(Cl)c(O)c1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
COc1cc(CCNc2nc(NCc3ccccc3-c3ccccc3)nc(n2)N2CCC(N)CC2)ccc1O,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CN1CCC(CC1)N1CCN(Cc2cccc(c2)-c2ccc(cc2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)CC1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Fc1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1cccc(CN2CCN(CCN3CCOCC3)CC2)c1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1ccc(CN2CCCC2CN)cc1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
CS(=O)(=O)Nc1ccc2[nH]cc(C3CCN(CC(O)C4CCN(CC4)C(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
COc1cc2ccccc2c(CNCCCCCCNCc2c(OC)c(OC)cc3ccccc23)c1OC,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
CCCCCCN1CCCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(F)c2)CC1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
CN1CCCC(CN2CCN(Cc3cccc(c3)-c3cccc(c3)-c3nc4ccccc4[nH]3)CC2)C1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCN(CC)CCNc1ccnc2cc(ccc12)N(=O)=O,1,1,1,1,0,0,1,1,1,0,0,7,4,63.64,36.36
CCN(CC)CCNc1ccnc2cc(ccc12)C(F)(F)F,1,1,1,1,1,1,1,1,1,0,0,9,2,81.82,18.18
Fc1ccc2N(C(=O)OCc3ccccc3)C(=O)C(=O)c2c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
O=C(N1C(=O)C(=O)c2ccccc12)c1ccccc1,1,1,1,1,0,1,1,0,1,0,1,8,3,72.73,27.27
O=C1N(c2ccccc2C1=O)S(=O)(=O)c1ccccc1,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
CCN(CC)CCNc1ccnc2cc(F)ccc12,1,1,1,1,1,1,1,1,1,0,0,9,2,81.82,18.18
CCCCCCCCCCCCOc1c(CC)cc(Cc2cnc(N)nc2N)cc1CC,0,1,1,1,0,0,0,0,1,1,0,5,6,45.45,54.55
CCN(CC)CCO,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
CCCCCCCCCCCCN(C)CCO,0,1,1,1,1,0,0,0,1,1,0,6,5,54.55,45.45
COc1c(O)c(NC(C)CCCN)c2ncccc2c1-c1c(OC)c(O)c(NC(C)CCCN)c2ncccc12,1,1,1,1,0,1,1,1,1,0,1,9,2,81.82,18.18
Nc1nc(O)c2n(Cc3ccc(NC(=O)c4ccc(Cl)cc4)cc3)cnc2n1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
COc1ccc(\C=C\c2ccc3ccccc3n2)cc1OC,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
O=N(=O)c1ccc(\C=C\c2ccc3ccccc3n2)cc1,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
Nc1cccc(Cn2cnc3ncnc(O)c23)c1,1,1,1,1,0,0,1,1,1,0,1,8,3,72.73,27.27
COc1ccc(CC(=O)Nc2ccc(NC(=O)\C=C\c3ccc(o3)-c3ccc(cc3)N(=O)=O)cc2C(=O)c2ccccc2)cc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
NCC(O)Cn1cnc2nc(N)nc(O)c12,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
Nc1nc(O)c2n(CC(O)CNC(=O)c3cccc(c3)S(F)(=O)=O)cnc2n1,1,1,0,0,0,0,0,1,0,0,0,3,8,27.27,72.73
NC(=N)C1CCc2nc(cn2C1)-c1ccc(o1)-c1ccc(cc1)C(N)=N,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
COc1ccc(cc1OC)C(O)Cc1ccc2ccccc2n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3o2)CC1)CC(C)C,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
CC(C)N(CCO)c1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
CCOC(=O)N1CCN(CC1)C(\S)=N\NC(C)c1ccccn1,0,1,1,1,0,0,1,0,1,1,0,6,5,54.55,45.45
Fc1ccc2NC(=O)\C(=C3/SC(=S)NC3=O)c2c1,1,1,1,1,0,1,0,1,1,1,0,8,3,72.73,27.27
COc1ccc2NC(=O)\C(=C3/SC(=S)NC3=O)c2c1,1,1,1,1,0,1,0,1,1,1,0,8,3,72.73,27.27
NC1=NC(=N)N(OCCCOc2cc(Cl)c(Cl)cc2Cl)C2(CCCCC2)N1,1,1,1,1,0,0,1,0,1,0,0,6,5,54.55,45.45
CC(N\N=C(/S)N(C)C)c1ccccn1,0,1,1,1,0,0,1,0,1,1,0,6,5,54.55,45.45
CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(F)cc(F)c1F,1,1,1,1,0,0,1,0,1,0,0,6,5,54.55,45.45
CC(C)\N=C(/N)\N=C(/N)NOCCCOc1cccc(c1)C(F)(F)F,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CC(C)\N=C(/N)\N=C(/N)NOCCCOc1ccc(F)cc1F,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@@]1(C)O)[C@@]24OO3,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CC(OC1O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)C24OO3)C(F)(F)F,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(C)(F)F)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
C[C@@H]1CC[C@H]2CCO[C@@H]3O[C@@]4(CCCc5ccc(Cl)cc5)CC[C@@H]1[C@@]23OO4,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CC(C)C(O)C[C@H]1O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CCOc1ccc(\C=C\C(=O)Nc2ccc(NC(=O)Cc3ccc(C)cc3)c(c2)C(=O)c2ccccc2)cc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CC1CCC2C(CC=C)C(=O)OC3OC4(C)CCC1C23OO4,1,1,0,0,0,0,0,0,1,1,0,4,7,36.36,63.64
CC1CCC2C(C)C(=O)OC3OC(C)(C)OOC23C1C,1,1,0,0,0,0,0,0,1,0,0,3,8,27.27,72.73
CCCCCCCCCCCCCCC1C2CCC(C)C3CCC4(C)OC(OC1=O)C23O4,0,1,1,1,0,0,0,0,1,1,0,5,6,45.45,54.55
CC1=C(CCCCCC(=O)OCOC(=O)C(C)(C)C)C(=O)c2ccccc2C1=O,1,0,1,0,0,0,0,0,1,1,1,5,6,45.45,54.55
CCCCCC1C2CCC(C)C3CCC4(C)OC(OC1=O)C23O4,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CC1CCC2CC(=O)OC3OC4(C)CCC1C23O4,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CC(C)CC1C2CCC(C)C3CCC4(C)OC(OC1=O)C23O4,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CC1CCC2CC(=O)OC3OC4(C)CCC1C23OO4,1,1,0,0,0,0,0,0,1,1,0,4,7,36.36,63.64
CCN(CC)CCc1ccc2c(c1)n(CC(=O)N(C)Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)c(CCc1cccc(F)c1F)cc2=O,1,1,1,1,1,0,1,1,1,1,0,9,2,81.82,18.18
Cc1cnn(c1)-c1cccc(c1)C(=O)NC1CCC(CCN2CCc3ccc(cc3CC2)C#N)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
FC(F)(F)c1ccc(CNCC2CCN(Cc3ccc4OCOc4c3)CC2)cc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CC1CCN(Cc2c(O)ccc3c(CN4CCC(C)CC4)c(O)ccc23)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CN1CCN(CC1)c1ccnc2ccc(NC(=O)Nc3ccc4ccccc4c3)cc12,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCCC1(CCC1)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(NCC)cc(c1)N1CCCCS1(=O)=O,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
OC(=O)CNC[C@H]1CC[C@]2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
O=C(Nc1ccc(cc1)-c1ccc(CN2CCCC2)cc1)c1cccc(c1)C#N,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
COc1ccc2ncc(F)c(CCN3CCC(CC3)NCc3cc(Br)c4OCCOc4c3)c2n1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Oc1ccc(CCNc2nc(NCCCOc3ccccc3-c3ccc(F)cc3)nc(n2)N2CCNCC2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC(C)(C)c1ccc(cc1)-c1cc(on1)C(=O)N[C@@H](CO)C(O)=O,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
CC(C)(CC1CCCCC1)NC(=O)[C@H](CC1CCCCC1)Nc1ccc(C#N)c2ccccc12,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
COc1ccc(cc1CN(C)CCO)-c1ccc(NC(=O)c2ccc(Cl)cc2)cc1,1,1,1,1,0,1,1,1,1,0,0,8,3,72.73,27.27
CNC(=O)c1ccccc1Nc1nc(Nc2cccc(CS(C)(=O)=O)c2)ncc1C,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cccc(CN2CCCN(Cc3cccc(c3)C(=O)Nc3ccc(cc3)C(C)(C)C)CC2)c1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CN1CCc2cc(NC(=O)c3cc4ccccc4s3)cc(-c3ccccc3)c2CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OCC1CCN(Cc2ccc(cc2)-c2ccc(s2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCCCc1ccc(NC(=O)Nc2cccc(CCNCc3ccccc3)c2)cc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Fc1ccc(cc1)S(=O)(=O)NC1CCN(C1)c1ccnc2cc(Cl)ccc12,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
Cc1cc(CN2CC[C@@H](C2)NC(=O)c2ccc(Cl)c(Cl)c2)ccc1OC1CCN(Cc2ccccc2)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(NCC2CCCCC2)n1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(OC)c(c1)S(=O)(=O)NCc1ccccc1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CCc1ccc(NC(=O)C=NNC(N)=N)cc1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CN(c1ccc2n(C)c(NCc3ccccc3)nc2c1)c1ccnc(Nc2ccc(CS(C)(=O)=O)cc2)n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC(C)COc1ccc(Cl)cc1Cc1nc(co1)-c1nc2ccc(CN3CCN(C)CC3)cc2[nH]1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCCCNCc1ccc(OCc2cccc(COc3ccc(CNCCCC)cc3)c2)cc1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
COc1ccc(NC(=O)NC2CCN(C2)c2ccnc3cc(Cl)ccc23)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
COc1cc(NCCCNCC2c3ccccc3Oc3ccccc23)nc2ccccc12,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(CCc2ccc(F)c(F)c2F)nc(=O)c2ccc(F)cc12,1,1,1,1,1,0,1,0,1,0,0,7,4,63.64,36.36
CC(Cc1ccc(OCCN2CCN(CC2)c2ccc(Cl)cc2)cc1)NCC(O)c1cccc(c1)C(F)(F)F,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
CCCCOc1cc(OC)c2ccccc2c1CCNCCCCNCCc1c(OCCCC)cc(OC)c2ccccc12,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
O=N(=O)c1cccc(CNCC2CCN(Cc3ccc(cc3)-c3ccccc3)CC2)c1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CN1CCN(CCCSc2ccc3n(cnc3c2)-c2cc(OCc3ccccc3C(F)(F)F)c(s2)C(N)=O)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC1CN(CC(C)N1)c1cnn(Cc2ccc(NC(=O)Nc3ccc(cc3)-c3ccccc3)cc2)c(=O)c1Cl,1,1,1,1,0,1,1,0,1,0,1,8,3,72.73,27.27
NC1CCCN(Cc2ccc(cc2)-c2ccc(s2)-c2nc3cc(F)ccc3[nH]2)C1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
COC(=O)c1ccc(CC(C)NCC(O)c2ccc3ccc4ccccc4c3c2)cc1,1,1,1,0,1,0,0,0,1,0,0,5,6,45.45,54.55
CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1(Cc2cccc(Cl)c2)CCC1)N1CCCCS1(=O)=O,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
CN1CCC=C(C1)C(=O)NCC(C)(C)c1nc(c([nH]1)-c1ccncc1)-c1ccc(Cl)c(O)c1,1,1,1,1,0,1,0,0,1,1,1,8,3,72.73,27.27
Cn1nccc1C(=O)NCCNCc1cccc(c1)-c1ccc(s1)-c1nc2ccccc2[nH]1,1,1,1,1,0,1,1,1,1,0,0,8,3,72.73,27.27
COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc3ccc4OC(C)(C)C(=O)Nc4c3)c2c1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
Cc1cc(NCCC(=O)NCCOc2ccccc2)nc(NCCc2ccc(F)cc2)n1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
COc1ccc(Br)cc1\C=C\C(=O)Nc1cccc(c1)C1CCCN(C)C1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
COc1cccc(c1)-c1ccc(s1)C(=O)NCC1CCCN(Cc2cccc(c2)C(F)(F)F)C1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Nc1nc2ncn(COC(COCc3ccccc3)COCc3ccccc3)c2c(=O)[nH]1,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
CNCCCCCCc1ccc(CC(C)NCC(O)c2cccc(Cl)c2)cc1,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
COc1ccc(CCNCCCCCCNCCc2ccc(cc2)-c2ccccc2)cc1OC,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
FC(F)(F)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)NCC2CCCN(CC3CCCCC3)C2)c1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
O=C(NC1CCCCC1)N(Cc1ccc(cc1)-c1cccc(CNCc2ccc3OCOc3c2)c1)C1CCN(Cc2ccccc2)CC1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
NCC1CCCN1Cc1cccc(c1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
O=C(Nc1ccc2ccccc2c1)N1CCC(CC1)NCc1cccc(c1)N(=O)=O,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
COc1cc(NC(=O)\C=C\c2cc3ccccc3n2C)ccc1OCCN(C(C)C)C(C)C,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C23OO4,1,1,0,0,0,0,0,0,1,1,0,4,7,36.36,63.64
[Cl-].C[C@@H]1CC[C@H]2[C@@H](CCCc3ccc(cc3)N(C)C)C(=O)O[C@@H]3O[C@@]4(C)CCC1[C@@]23OO4,1,1,0,0,0,0,0,0,1,0,0,3,8,27.27,72.73
C[C@@H]1CC[C@H]2[C@@H](C)[C@H](O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4)C#Cc1cccc(c1)C#C[C@H]1O[C@@H]2OC3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CCC1C2CCC(C)C3CCC4(C)OOC23C(OC1=O)O4,1,1,0,0,0,0,0,0,1,1,0,4,7,36.36,63.64
O=C1O[C@@H]2O[C@@H]3CC4CCCC(=C1)[C@@]24OO3,1,1,0,0,0,0,0,0,1,0,0,3,8,27.27,72.73
Oc1ccc2oc(cc(=O)c2c1)-c1ccccc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
O[C@H]1CCN[C@H](CC(=O)Cn2cnc3ccccc3c2=O)[C@H]1O,1,1,1,1,1,0,1,0,1,1,1,9,2,81.82,18.18
O[C@H]1CCN[C@H]2CC(O)(Cn3cnc4ccccc4c3=O)O[C@@H]12,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
Clc1ccc2c(NCCOCCOCCNc3ccnc4cc(Cl)ccc34)ccnc2c1,1,1,1,1,1,1,1,0,1,1,0,9,2,81.82,18.18
Oc1ccc(C(=O)\C=C\c2cccc3ccccc23)c(O)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
COc1ccc(\C=C\C(=O)c2ccc(O)cc2O)c(OC)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
Oc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CN(N1CCCC1)N1CCCC1,1,1,1,1,0,0,0,0,1,1,1,7,4,63.64,36.36
Oc1ccc(cc1)C(=O)\C=C\c1ccc2ccccc2c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
COc1ccc(cc1)C(=O)\C=C\c1ccc(cc1)C(F)(F)F,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CCOc1ccc(cc1)C(=O)\C=C\c1ccc(C)cc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
C[C@@H]1CCC2[C@@H](C)[C@@H](OCc3ccc(CN4CCOCC4)cc3)OC3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CNCCO[C@H]1OC2O[C@@]3(C)CC[C@H]4[C@H](C)CCC([C@H]1C)[C@@]24OO3,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
O=C(OCCCCn1ccc(=O)[nH]c1=O)c1ccccc1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
O=C(NCCCCn1ccc(=O)[nH]c1=O)OCc1ccccc1,1,1,1,0,1,0,1,0,1,1,1,8,3,72.73,27.27
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cccc2COCc12,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1ccc(Cl)o1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cc(F)cc(F)c1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
O[C@H]1CCCN[C@@H]1CCn1cnc2ccccc2c1=O,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cccc(F)c1O,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
C(C)(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](\C=C1\CCCN(Cc2ccccc2)S1(=O)=O)Cc1ccccc1,1,1,1,1,0,1,0,0,1,1,0,7,4,63.64,36.36
COc1cc(c(OC)cc1-c1ccc(cc1)C(N)=N)-c1ccc(cc1)C(N)=N,1,1,1,1,0,0,1,0,1,1,0,7,4,63.64,36.36
Clc1ccc2c(NCCCN3CCN(CCCNS(=O)(=O)c4cccc5ccccc45)CC3)ccnc2c1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
NC(=N)c1ccc(cc1)-c1ccc(-c2ccc(cc2)C(N)=N)c(c1)C(F)(F)F,1,1,1,1,1,0,1,0,1,1,0,8,3,72.73,27.27
Cc1ccc(cc1)S(=O)(=O)N(CCN(Cc1c[nH]cn1)c1ccccc1)Cc1ccccc1,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
Cn1cnc(c1)S(=O)(=O)N(CCN(Cc1cncn1C)c1ccc(cc1)C#N)CC=C,1,1,1,1,0,0,1,0,1,0,0,6,5,54.55,45.45
CC(=C)CN(CCN(Cc1cncn1C)c1ccc(cc1)C#N)S(=O)(=O)c1cn(C)cn1,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
Cn1cncc1CN(CCN(Cc1ccccc1)S(=O)(=O)c1ccccc1)c1ccc(cc1)C#N,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN(Cc1c[nH]cn1)c1ccccc1)Cc1ccccc1,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
C[C@@H]([C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)NC[C@H](NC(=O)OC(C)(C)C)C(O)=O,1,1,1,0,1,0,0,0,1,0,0,5,6,45.45,54.55
COC(=O)CCCCCNC[C@@H](C)[C@H]1CC[C@H]2C3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(C)=O,1,1,1,1,1,1,0,0,1,1,1,9,2,81.82,18.18
C[C@H](CNCCCC(O)=O)[C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1,1,1,1,0,0,1,1,1,9,2,81.82,18.18
C[C@H](CNCCCCCC(O)=O)[C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1,1,1,1,0,0,1,1,1,9,2,81.82,18.18
C[C@@H]([C@H]1CC[C@H]2C3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(C)=O)C(=O)NCCCC[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
C[C@@H]([C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)NCCCCCC(O)=O,1,1,1,1,1,1,0,0,1,1,1,9,2,81.82,18.18
COC(=O)CNC[C@@H](C)[C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,1,1,1,1,1,0,0,1,1,0,8,3,72.73,27.27
C[C@@H]([C@H]1CC[C@H]2C3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)NCCCCCCCC(O)=O,0,1,1,1,1,0,0,0,1,1,1,7,4,63.64,36.36
COC(=O)CCCNC[C@@H](C)[C@H]1CC[C@H]2C3CC=C4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OC(C)=O,1,1,1,1,1,1,0,0,1,1,1,9,2,81.82,18.18
CC\C=C\[C@H](CC)C[C@@]1(C)C[C@@H](CC)[C@@H](CCOC(C)=O)OO1,1,1,0,0,1,0,0,0,1,0,0,4,7,36.36,63.64
CC[C@H](C[C@@]1(C)C[C@@H](CC)[C@@H](CC(=O)OC)OO1)C(O)=O,1,1,0,0,1,0,0,0,1,0,0,4,7,36.36,63.64
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCc3ccc(cc3)-c3ccccc3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1,1,0,0,1,0,0,0,1,1,0,5,6,45.45,54.55
CN(C)C12CC(C(NCC1)C(C2)c1ccccc1)c1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
C1CCN(C1)C12CC(C(NCC1)C(C2)c1ccccc1)c1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
COc1ccc(cc1)C1CC2(CC(O)C1C(C2)c1ccc(OC)cc1)N(C)C,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC1CC2(CC(C1C(C2)c1ccc(Cl)cc1)c1ccc(Cl)cc1)N1CCCCC1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CN(C)C12CC(O)C(C(C1)c1ccc(Cl)cc1)C(C2)c1ccc(Cl)cc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CN(C)C12CC(C(NC(=O)C1)C(C2)c1ccccc1)c1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
COc1ccc(\C=N\Nc2cc[nH+]c3cc4OCOc4cc23)cc1,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
Clc1ccc2c([NH2+]\N=C\c3ccc(CN4CCCC4)cc3)cc[nH+]c2c1,1,1,1,1,0,0,1,1,1,0,0,7,4,63.64,36.36
O\N=C1/CC2(CC(C1C(C2)c1ccccc1)c1ccccc1)N1CCCCC1,1,1,1,1,1,0,1,1,1,0,1,9,2,81.82,18.18
O\N=C1/CC2(CC(C1C(C2)c1ccc(Cl)cc1)c1ccc(Cl)cc1)N1CCCC1,1,1,1,1,1,0,1,1,1,0,1,9,2,81.82,18.18
